Season,T1TeamID,T2TeamID,T1Score_sum,T1Score_max,T1Score_min,T1Score_mean,T1FGM_sum,T1FGM_max,T1FGM_min,T1FGM_mean,T1FGA_sum,T1FGA_max,T1FGA_min,T1FGA_mean,T1FGM3_sum,T1FGM3_max,T1FGM3_min,T1FGM3_mean,T1FGA3_sum,T1FGA3_max,T1FGA3_min,T1FGA3_mean,T1FTM_sum,T1FTM_max,T1FTM_min,T1FTM_mean,T1FTA_sum,T1FTA_max,T1FTA_min,T1FTA_mean,T1OR_sum,T1OR_max,T1OR_min,T1OR_mean,T1DR_sum,T1DR_max,T1DR_min,T1DR_mean,T1Ast_sum,T1Ast_max,T1Ast_min,T1Ast_mean,T1TO_sum,T1TO_max,T1TO_min,T1TO_mean,T1Stl_sum,T1Stl_max,T1Stl_min,T1Stl_mean,T1Blk_sum,T1Blk_max,T1Blk_min,T1Blk_mean,T1PF_sum,T1PF_max,T1PF_min,T1PF_mean,T1Loc_A_sum,T1Loc_A_mean,T1Loc_H_sum,T1Loc_H_mean,T1win_sum,T1win_mean,T2Score_sum,T2Score_max,T2Score_min,T2Score_mean,T2FGM_sum,T2FGM_max,T2FGM_min,T2FGM_mean,T2FGA_sum,T2FGA_max,T2FGA_min,T2FGA_mean,T2FGM3_sum,T2FGM3_max,T2FGM3_min,T2FGM3_mean,T2FGA3_sum,T2FGA3_max,T2FGA3_min,T2FGA3_mean,T2FTM_sum,T2FTM_max,T2FTM_min,T2FTM_mean,T2FTA_sum,T2FTA_max,T2FTA_min,T2FTA_mean,T2OR_sum,T2OR_max,T2OR_min,T2OR_mean,T2DR_sum,T2DR_max,T2DR_min,T2DR_mean,T2Ast_sum,T2Ast_max,T2Ast_min,T2Ast_mean,T2TO_sum,T2TO_max,T2TO_min,T2TO_mean,T2Stl_sum,T2Stl_max,T2Stl_min,T2Stl_mean,T2Blk_sum,T2Blk_max,T2Blk_min,T2Blk_mean,T2PF_sum,T2PF_max,T2PF_min,T2PF_mean,T2Loc_A_sum,T2Loc_A_mean,T2Loc_H_sum,T2Loc_H_mean,T2win_sum,T2win_mean,T1win,T1n_coach,T2n_coach,T1Seed,T2Seed,T1538rating,T2538rating,T1FirstD1Season,T1div1period,T2FirstD1Season,T2div1period,T1conf_rate,T2conf_rate,T1distmax,T1distmin,T1distsum,T1distmean,T2distmax,T2distmin,T2distsum,T2distmean
2003,1393,1264,2323,109,54,80.10344827586206,848,45,19,29.24137931034483,1804,82,44,62.206896551724135,152,11,1,5.241379310344827,460,26,9,15.862068965517242,475,29,5,16.379310344827587,685,41,8,23.620689655172413,415,30,5,14.310344827586206,780,36,17,26.896551724137932,434,28,7,14.96551724137931,395,26,4,13.620689655172415,241,12,3,8.310344827586206,211,13,2,7.275862068965517,481,26,10,16.586206896551722,6,0.20689655172413793,20,0.6896551724137931,24,0.8275862068965517,2209,93,62,76.17241379310344,752,32,18,25.93103448275862,1669,70,48,57.55172413793103,160,11,1,5.517241379310345,459,25,4,15.827586206896552,545,31,7,18.79310344827586,693,37,8,23.896551724137932,328,18,7,11.310344827586206,676,32,16,23.310344827586206,402,21,8,13.862068965517242,412,23,9,14.206896551724139,266,18,5,9.172413793103448,113,7,0,3.896551724137931,636,28,13,21.93103448275862,14,0.4827586206896552,10,0.3448275862068966,23,0.7931034482758621,1,1,1,3,14,82.875,85.11957286491617,1985,30,1985,30,0.562,0.491,22.3663074510052,0.015229550671310179,122.91870222625336,3.9568022899570625,23.256603241450236,0.022838633303025293,78.35735310058321,2.677196839210732
2012,1257,1196,2409,95,49,68.82857142857142,848,35,17,24.228571428571428,1997,77,44,57.05714285714286,206,12,1,5.885714285714286,663,32,11,18.942857142857143,507,32,3,14.485714285714286,739,40,4,21.114285714285714,460,26,4,13.142857142857142,878,36,15,25.085714285714285,482,22,6,13.771428571428572,513,24,8,14.657142857142857,319,15,3,9.114285714285714,170,10,2,4.857142857142857,625,29,11,17.857142857142858,10,0.2857142857142857,21,0.6,26,0.7428571428571429,2517,107,56,76.27272727272727,872,39,20,26.424242424242426,1893,76,43,57.36363636363637,328,15,5,9.93939393939394,841,35,21,25.484848484848484,445,29,2,13.484848484848484,625,35,2,18.939393939393938,378,23,3,11.454545454545455,782,35,13,23.696969696969695,495,25,7,15.0,360,20,5,10.909090909090908,214,14,3,6.484848484848484,108,7,0,3.272727272727273,523,24,10,15.848484848484848,6,0.18181818181818182,21,0.6363636363636364,23,0.696969696969697,1,1,1,4,7,88.35,85.3125,1985,30,1985,30,0.568,0.562,14.793331645055236,0.040388626883319505,124.46170467009,3.5560487048597142,14.772050287402285,0.03114933738637976,123.09847609332658,3.7302568513129266
2007,1196,1417,2697,101,56,79.32352941176471,971,37,20,28.558823529411764,1843,67,43,54.205882352941174,244,15,2,7.176470588235294,598,36,9,17.58823529411765,511,25,7,15.029411764705882,751,35,10,22.08823529411765,377,17,5,11.088235294117647,887,35,16,26.08823529411765,536,26,7,15.764705882352942,476,22,6,14.0,241,13,3,7.088235294117647,164,12,0,4.823529411764706,533,25,6,15.676470588235293,5,0.14705882352941177,22,0.6470588235294118,29,0.8529411764705882,2159,96,51,71.96666666666667,802,40,18,26.733333333333334,1669,67,43,55.63333333333333,204,13,2,6.8,555,28,8,18.5,351,24,4,11.7,541,31,5,18.033333333333335,332,17,1,11.066666666666666,655,30,14,21.833333333333332,438,29,8,14.6,366,21,8,12.2,221,15,2,7.366666666666666,99,8,0,3.3,480,24,8,16.0,6,0.2,20,0.6666666666666666,25,0.8333333333333334,1,1,1,1,2,85.3125,84.37666666666667,1985,30,1985,30,0.584,0.568,18.344949763629476,0.03114933738637976,133.89847418005476,4.267276064413418,55.12323521924899,0.20218597357056614,199.7168411221305,6.378015653714621
2004,1173,1177,2175,90,49,67.96875,753,31,17,23.53125,1667,63,38,52.09375,204,12,1,6.375,624,32,6,19.5,465,34,4,14.53125,694,44,7,21.6875,391,18,5,12.21875,825,35,15,25.78125,478,22,7,14.9375,457,28,8,14.28125,145,8,1,4.53125,91,7,0,2.84375,547,26,11,17.09375,9,0.28125,20,0.625,24,0.75,2126,89,50,70.86666666666666,769,35,18,25.633333333333333,1637,69,42,54.56666666666667,153,9,1,5.1,422,24,8,14.066666666666666,435,30,3,14.5,618,39,5,20.6,362,20,7,12.066666666666666,713,38,14,23.766666666666666,412,24,3,13.733333333333333,403,24,5,13.433333333333334,171,12,1,5.7,71,5,0,2.3666666666666667,522,27,8,17.4,11,0.36666666666666664,15,0.5,21,0.7,0,1,1,10,7,82.605,85.11957286491617,1985,30,1985,30,0.531,0.541,30.4489481239536,0.022605497192721678,168.80890664716904,5.453462345881154,27.364101843194835,0.06555844594560846,175.68174501394216,5.820265802664748
2010,1190,1246,2278,94,52,69.03030303030303,808,32,17,24.484848484848484,1861,74,41,56.39393939393939,169,11,1,5.121212121212121,538,29,6,16.303030303030305,493,29,5,14.93939393939394,745,37,9,22.575757575757574,418,20,4,12.666666666666666,781,36,18,23.666666666666668,359,17,5,10.878787878787879,484,22,7,14.666666666666666,273,16,2,8.272727272727273,105,9,0,3.1818181818181817,630,36,10,19.09090909090909,14,0.42424242424242425,17,0.5151515151515151,19,0.5757575757575758,2694,104,58,79.23529411764706,952,41,19,28.0,1988,77,42,58.470588235294116,203,14,1,5.970588235294118,595,33,11,17.5,587,25,8,17.264705882352942,865,39,12,25.441176470588236,486,22,8,14.294117647058824,920,38,18,27.058823529411764,500,30,8,14.705882352941176,493,24,7,14.5,247,13,3,7.264705882352941,246,14,4,7.235294117647059,552,28,7,16.235294117647058,7,0.20588235294117646,20,0.5882352941176471,32,0.9411764705882353,0,1,1,16,1,78.05,90.595,1985,30,1985,30,,0.558,11.79036523927747,0.019755778662959807,95.61246694259498,2.8973474831089385,17.031310086901268,0.009935829288488207,102.72018634448398,3.0211819513083524
2009,1448,1156,2441,120,52,81.36666666666666,880,47,19,29.333333333333332,1799,83,42,59.96666666666667,121,7,1,4.033333333333333,381,25,6,12.7,560,34,9,18.666666666666668,787,48,12,26.233333333333334,380,22,4,12.666666666666666,849,42,18,28.3,395,28,7,13.166666666666666,474,24,8,15.8,254,14,1,8.466666666666667,163,11,1,5.433333333333334,563,27,10,18.766666666666666,8,0.26666666666666666,18,0.6,24,0.8,2079,83,43,64.96875,737,30,15,23.03125,1733,70,41,54.15625,152,10,1,4.75,491,27,7,15.34375,453,26,5,14.15625,643,32,8,20.09375,370,20,5,11.5625,707,29,14,22.09375,430,22,6,13.4375,399,21,7,12.46875,275,15,4,8.59375,105,7,0,3.28125,588,27,9,18.375,10,0.3125,19,0.59375,22,0.6875,0,1,1,4,13,82.96,71.8,1985,30,1985,30,0.581,0.505,21.94436586870564,0.04994191833921497,98.85250344613777,3.2749721074987383,15.775321562724175,0.020232822559902594,83.18273006101862,2.8216302318648734
2015,1326,1433,2502,106,48,75.81818181818181,916,41,17,27.757575757575758,1886,72,45,57.15151515151515,225,11,2,6.818181818181818,605,29,12,18.333333333333332,445,25,2,13.484848484848484,656,36,4,19.87878787878788,372,21,1,11.272727272727273,811,35,17,24.575757575757574,509,25,4,15.424242424242424,373,18,5,11.303030303030303,257,18,2,7.787878787878788,168,11,1,5.090909090909091,529,24,7,16.03030303030303,6,0.18181818181818182,24,0.7272727272727273,23,0.696969696969697,2537,106,53,72.48571428571428,872,39,18,24.914285714285715,2076,73,49,59.31428571428572,283,15,1,8.085714285714285,828,33,15,23.65714285714286,510,25,1,14.571428571428571,778,40,1,22.228571428571428,431,23,2,12.314285714285715,809,30,12,23.114285714285714,442,23,4,12.628571428571428,373,20,5,10.657142857142857,338,21,3,9.657142857142857,151,9,1,4.314285714285714,673,28,12,19.228571428571428,12,0.34285714285714286,16,0.45714285714285713,26,0.7428571428571429,1,1,1,10,7,85.85666666666667,82.405,1985,30,1985,30,0.563,0.527,11.377951658223502,0.05542869057085864,71.15316053970963,2.156156379991201,12.792284309202008,0.01828136766000321,90.71529189339431,2.5918654826684087
2012,1301,1207,2495,91,55,73.38235294117646,907,33,17,26.676470588235293,1960,70,44,57.64705882352941,182,11,1,5.352941176470588,512,23,8,15.058823529411764,499,33,4,14.676470588235293,705,44,8,20.735294117647058,413,19,5,12.147058823529411,851,35,18,25.029411764705884,543,26,8,15.970588235294118,436,19,4,12.823529411764707,235,16,2,6.911764705882353,138,10,0,4.0588235294117645,579,25,9,17.029411764705884,11,0.3235294117647059,17,0.5,22,0.6470588235294118,2053,91,49,68.43333333333334,727,34,12,24.233333333333334,1586,70,39,52.86666666666667,164,12,1,5.466666666666667,478,27,10,15.933333333333334,435,29,6,14.5,625,42,10,20.833333333333332,339,23,4,11.3,751,34,15,25.033333333333335,405,22,6,13.5,378,18,7,12.6,187,10,2,6.233333333333333,146,13,2,4.866666666666666,535,29,12,17.833333333333332,6,0.2,20,0.6666666666666666,22,0.7333333333333333,1,1,1,11,3,81.74,81.32,1985,30,1985,30,0.552,0.568,43.514875341369695,0.04420800481553215,118.64474689394297,3.4895513792336166,81.62625392818832,0.03539025210986298,238.28422366678828,7.942807455559609
2006,1452,1356,2049,104,52,70.65517241379311,740,33,18,25.517241379310345,1662,69,48,57.310344827586206,291,20,5,10.03448275862069,850,45,18,29.310344827586206,278,20,0,9.586206896551724,373,24,0,12.862068965517242,227,16,2,7.827586206896552,572,26,13,19.724137931034484,510,27,8,17.586206896551722,242,15,5,8.344827586206897,229,13,1,7.896551724137931,78,7,0,2.689655172413793,377,21,5,13.0,7,0.2413793103448276,16,0.5517241379310345,19,0.6551724137931034,1884,80,42,60.774193548387096,660,27,15,21.29032258064516,1606,74,41,51.806451612903224,176,11,2,5.67741935483871,523,31,9,16.870967741935484,388,26,2,12.516129032258064,564,35,4,18.193548387096776,367,22,4,11.838709677419354,650,28,14,20.967741935483872,381,17,7,12.290322580645162,444,20,8,14.32258064516129,266,14,2,8.580645161290322,99,8,0,3.193548387096774,609,30,9,19.64516129032258,9,0.2903225806451613,17,0.5483870967741935,22,0.7096774193548387,1,1,1,6,11,88.82249999999999,85.11957286491617,1985,30,1985,30,0.573,0.547,33.68759748854437,0.023098717679134635,223.72613989208818,7.066285830445552,22.4237328513469,0.020287153675170165,110.60861867772246,3.7128549575621568
2011,1139,1196,2247,91,49,72.48387096774194,766,32,15,24.70967741935484,1730,71,46,55.806451612903224,231,13,3,7.451612903225806,638,28,14,20.580645161290324,484,29,5,15.612903225806452,665,36,7,21.451612903225808,337,17,1,10.870967741935484,746,31,13,24.06451612903226,385,20,7,12.419354838709678,350,18,5,11.290322580645162,184,12,1,5.935483870967742,47,4,0,1.5161290322580645,594,32,12,19.161290322580644,9,0.2903225806451613,17,0.5483870967741935,22,0.7096774193548387,2361,105,45,71.54545454545455,856,42,15,25.939393939393938,1854,76,42,56.18181818181818,205,11,2,6.212121212121212,576,26,10,17.454545454545453,444,26,2,13.454545454545455,666,37,6,20.181818181818183,432,22,5,13.090909090909092,806,32,18,24.424242424242426,453,26,7,13.727272727272727,410,18,5,12.424242424242424,194,16,1,5.878787878787879,117,8,0,3.5454545454545454,476,22,10,14.424242424242424,12,0.36363636363636365,16,0.48484848484848486,26,0.7878787878787878,1,1,1,8,2,85.11333333333333,85.3125,1985,30,1985,30,0.513,0.553,74.04447071155543,0.07327709516144562,290.6113384173392,9.374559303785135,10.6815400113334,0.03114933738637976,94.98680440426794,2.878388012250544
2008,1457,1450,2019,85,47,65.12903225806451,731,36,14,23.580645161290324,1660,75,39,53.54838709677419,197,11,2,6.354838709677419,527,26,11,17.0,360,22,2,11.612903225806452,602,35,10,19.419354838709676,357,22,5,11.516129032258064,728,37,14,23.483870967741936,400,23,7,12.903225806451612,398,24,7,12.838709677419354,257,15,3,8.290322580645162,106,8,0,3.4193548387096775,535,22,10,17.258064516129032,9,0.2903225806451613,16,0.5161290322580645,20,0.6451612903225806,2146,86,51,67.0625,744,28,17,23.25,1556,55,40,48.625,204,13,3,6.375,535,24,10,16.71875,454,27,6,14.1875,619,35,8,19.34375,249,13,3,7.78125,686,36,13,21.4375,438,20,7,13.6875,331,17,4,10.34375,200,13,2,6.25,92,8,0,2.875,490,23,5,15.3125,14,0.4375,12,0.375,24,0.75,0,1,1,13,4,76.97,85.11957286491617,1987,28,1985,30,0.449,0.565,15.773979881546389,0.01613465360024274,66.30850802729631,2.4150145402796177,33.934432806279844,0.09203309905984487,209.89337699225445,6.951816892162054
2012,1272,1387,2560,99,58,75.29411764705883,912,36,18,26.823529411764707,1845,70,44,54.26470588235294,183,15,1,5.382352941176471,496,25,9,14.588235294117647,553,29,8,16.264705882352942,768,43,11,22.58823529411765,322,16,3,9.470588235294118,848,33,18,24.941176470588236,502,23,6,14.764705882352942,433,20,8,12.735294117647058,270,15,1,7.9411764705882355,193,13,2,5.676470588235294,648,29,11,19.058823529411764,9,0.2647058823529412,22,0.6470588235294118,26,0.7647058823529411,2142,86,58,69.09677419354838,752,30,18,24.258064516129032,1657,67,40,53.45161290322581,222,14,3,7.161290322580645,602,29,12,19.419354838709676,416,26,3,13.419354838709678,582,31,5,18.774193548387096,317,18,4,10.225806451612904,698,32,17,22.516129032258064,434,19,10,14.0,350,17,6,11.290322580645162,216,12,1,6.967741935483871,94,9,0,3.032258064516129,526,28,10,16.967741935483872,7,0.22580645161290322,19,0.6129032258064516,24,0.7741935483870968,0,1,1,8,9,85.11957286491614,77.01,1985,30,1985,30,0.525,0.534,68.24723766000734,0.11565942893486125,297.0572420148419,8.73697770631888,28.382436417782305,0.035118598334784264,262.5579635322004,8.469611726845175
2014,1269,1397,2435,105,55,76.09375,872,35,17,27.25,1895,74,49,59.21875,174,13,0,5.4375,501,27,8,15.65625,517,33,8,16.15625,758,43,10,23.6875,390,20,4,12.1875,844,38,17,26.375,486,29,6,15.1875,433,19,8,13.53125,218,13,3,6.8125,177,10,2,5.53125,628,27,10,19.625,9,0.28125,15,0.46875,24,0.75,2256,88,41,70.5,781,32,15,24.40625,1765,68,43,55.15625,178,11,1,5.5625,540,24,9,16.875,516,30,7,16.125,729,39,11,22.78125,439,26,7,13.71875,801,34,18,25.03125,387,20,5,12.09375,348,16,5,10.875,166,10,1,5.1875,151,11,1,4.71875,550,25,9,17.1875,7,0.21875,20,0.625,20,0.625,0,1,1,6,11,85.11957286491614,88.09666666666668,1985,30,1985,30,0.554,0.553,18.052404184673023,0.10129781756903646,142.60888954030239,4.4565277981344495,13.512161105591028,0.010718721577215568,116.0023907237372,3.6250747101167873
2004,1350,1458,2065,75,50,64.53125,712,31,15,22.25,1739,65,44,54.34375,181,11,1,5.65625,591,28,7,18.46875,460,23,7,14.375,635,34,11,19.84375,383,21,2,11.96875,752,33,17,23.5,389,17,4,12.15625,418,24,6,13.0625,227,14,1,7.09375,140,10,1,4.375,598,29,11,18.6875,12,0.375,16,0.5,20,0.625,2059,89,51,68.63333333333334,712,34,17,23.733333333333334,1588,67,43,52.93333333333333,174,10,1,5.8,528,24,9,17.6,461,34,3,15.366666666666667,643,41,6,21.433333333333334,338,16,7,11.266666666666667,651,29,16,21.7,402,22,5,13.4,298,17,5,9.933333333333334,209,13,1,6.966666666666667,84,7,0,2.8,462,24,10,15.4,5,0.16666666666666666,21,0.7,24,0.8,0,1,1,11,6,85.11957286491614,86.6125,1985,30,1985,30,0.531,0.49,22.055713801525467,0.11018778630838229,101.50976240109743,3.2885337019162075,28.70755868979717,0.012544128091263996,150.2458406749439,4.775186838747445
2004,1376,1272,2340,91,53,70.9090909090909,831,35,18,25.181818181818183,1906,73,43,57.75757575757576,224,14,1,6.787878787878788,678,35,11,20.545454545454547,454,39,2,13.757575757575758,674,50,7,20.424242424242426,419,24,5,12.696969696969697,780,34,12,23.636363636363637,490,25,3,14.848484848484848,436,19,5,13.212121212121213,295,20,4,8.93939393939394,173,12,0,5.242424242424242,594,28,9,18.0,8,0.24242424242424243,20,0.6060606060606061,23,0.696969696969697,2060,94,60,73.57142857142857,693,32,20,24.75,1642,73,41,58.642857142857146,244,16,3,8.714285714285714,678,37,15,24.214285714285715,430,24,8,15.357142857142858,650,33,12,23.214285714285715,377,22,5,13.464285714285714,704,36,13,25.142857142857142,400,22,4,14.285714285714286,362,21,7,12.928571428571429,209,14,3,7.464285714285714,143,14,2,5.107142857142857,510,31,10,18.214285714285715,6,0.21428571428571427,20,0.7142857142857143,21,0.75,0,1,1,10,7,83.08,85.11957286491617,1985,30,1985,30,0.575,0.541,22.97843153024808,0.008503627229013669,129.45584446896743,4.2677610363411125,24.615965426956457,0.11565942893486127,151.65242819004595,4.798222410148752
2006,1361,1231,2218,91,49,73.93333333333334,756,34,14,25.2,1653,72,38,55.1,203,14,2,6.766666666666667,515,27,13,17.166666666666668,503,31,5,16.766666666666666,697,39,7,23.233333333333334,394,24,4,13.133333333333333,655,31,14,21.833333333333332,395,26,4,13.166666666666666,445,24,7,14.833333333333334,232,13,2,7.733333333333333,91,9,0,3.033333333333333,500,24,10,16.666666666666668,8,0.26666666666666666,17,0.5666666666666667,22,0.7333333333333333,2064,102,42,71.17241379310344,731,38,16,25.20689655172414,1590,77,44,54.827586206896555,252,16,2,8.689655172413794,637,34,7,21.96551724137931,350,26,2,12.068965517241379,501,35,4,17.275862068965516,290,21,4,10.0,694,35,14,23.93103448275862,434,29,7,14.96551724137931,424,22,7,14.620689655172415,183,11,0,6.310344827586207,69,8,0,2.3793103448275863,528,26,11,18.20689655172414,8,0.27586206896551724,17,0.5862068965517241,18,0.6206896551724138,0,1,1,11,6,83.655,87.36,1985,30,1985,30,0.517,0.574,27.65087436253848,0.10879257994643216,170.37634437770024,5.549722122936109,24.048379321167957,0.018513849798724846,105.09963752547544,3.3638599116353447
2003,1356,1281,2236,94,56,74.53333333333333,821,37,19,27.366666666666667,1736,70,45,57.86666666666667,183,14,2,6.1,475,30,8,15.833333333333334,411,24,4,13.7,582,32,8,19.4,325,17,5,10.833333333333334,674,31,16,22.466666666666665,407,20,7,13.566666666666666,375,21,7,12.5,239,14,3,7.966666666666667,96,8,0,3.2,580,26,10,19.333333333333332,8,0.26666666666666666,19,0.6333333333333333,24,0.8,2225,98,47,71.7741935483871,811,34,16,26.161290322580644,1835,73,39,59.193548387096776,232,13,3,7.483870967741935,650,36,14,20.967741935483872,371,22,1,11.96774193548387,563,31,2,18.161290322580644,418,23,3,13.483870967741936,803,35,17,25.903225806451612,426,22,5,13.741935483870968,422,20,5,13.612903225806452,177,13,1,5.709677419354839,134,10,0,4.32258064516129,523,23,11,16.870967741935484,4,0.12903225806451613,21,0.6774193548387096,21,0.6774193548387096,0,1,1,11,6,85.11957286491614,80.16499999999999,1985,30,1985,30,0.495,0.577,22.4237328513469,0.020287153675170165,110.60861867772246,3.7128549575621568,25.419718338146165,1.6578257476098406,186.8011316789774,6.005762540884866
2014,1112,1458,2484,100,57,73.05882352941177,892,37,18,26.235294117647058,1904,68,42,56.0,180,10,2,5.294117647058823,505,22,9,14.852941176470589,520,23,4,15.294117647058824,794,37,8,23.352941176470587,428,20,6,12.588235294117647,894,36,18,26.294117647058822,513,24,8,15.088235294117647,355,17,5,10.441176470588236,200,10,2,5.882352941176471,144,8,1,4.235294117647059,559,24,10,16.441176470588236,8,0.23529411764705882,21,0.6176470588235294,30,0.8823529411764706,2427,103,48,73.54545454545455,799,35,15,24.21212121212121,1745,63,42,52.878787878787875,256,12,3,7.757575757575758,686,27,12,20.78787878787879,573,30,1,17.363636363636363,770,36,4,23.333333333333332,290,16,3,8.787878787878787,805,34,13,24.393939393939394,400,19,6,12.121212121212121,266,14,2,8.06060606060606,165,12,1,5.0,116,8,1,3.515151515151515,493,23,7,14.93939393939394,11,0.3333333333333333,17,0.5151515151515151,26,0.7878787878787878,0,1,1,1,2,88.63,86.6125,1985,30,1985,30,0.567,0.576,37.90507522356229,0.02629295426934265,222.94470065252096,6.557197078015323,22.06381401509467,0.012544128091263998,120.67385622952219,3.656783522106733
2004,1210,1130,2498,94,63,78.0625,878,36,20,27.4375,1868,73,47,58.375,232,13,4,7.25,620,28,10,19.375,510,27,4,15.9375,736,34,10,23.0,364,17,5,11.375,835,38,15,26.09375,505,25,9,15.78125,495,24,5,15.46875,283,19,3,8.84375,155,11,0,4.84375,679,28,15,21.21875,10,0.3125,17,0.53125,23,0.71875,2200,92,52,68.75,776,35,16,24.25,1711,69,39,53.46875,120,9,0,3.75,376,18,5,11.75,528,31,6,16.5,778,42,9,24.3125,410,24,4,12.8125,759,35,14,23.71875,509,23,2,15.90625,428,22,8,13.375,225,15,3,7.03125,97,11,0,3.03125,509,22,9,15.90625,8,0.25,18,0.5625,23,0.71875,1,1,1,3,6,83.89,85.11957286491617,1985,30,1985,30,0.529,0.52,36.66098515528019,0.027887010390501385,134.40069640176756,4.383924972021175,29.727197673097074,0.01329019035332812,182.78745614721035,6.05400109165078
2003,1436,1112,1966,101,50,67.79310344827586,720,40,18,24.82758620689655,1620,67,44,55.86206896551724,153,10,1,5.275862068965517,449,25,6,15.482758620689655,373,27,4,12.862068965517242,567,38,10,19.551724137931036,376,20,7,12.96551724137931,746,31,17,25.724137931034484,412,27,8,14.206896551724139,408,23,9,14.068965517241379,199,17,2,6.862068965517241,86,7,0,2.9655172413793105,461,28,10,15.89655172413793,8,0.27586206896551724,16,0.5517241379310345,19,0.6551724137931034,2386,107,65,85.21428571428571,849,41,23,30.321428571428573,1840,88,50,65.71428571428571,197,13,3,7.035714285714286,562,36,12,20.071428571428573,491,26,9,17.535714285714285,700,35,14,25.0,425,23,9,15.178571428571429,774,38,19,27.642857142857142,494,26,5,17.642857142857142,414,22,7,14.785714285714286,237,17,2,8.464285714285714,118,9,1,4.214285714285714,497,22,11,17.75,12,0.42857142857142855,15,0.5357142857142857,25,0.8928571428571429,0,1,1,16,1,79.39,88.63,1985,30,1985,30,0.456,0.541,20.060443302190897,0.01573216803177205,100.8005718769005,3.3710519549993565,35.643333674102216,0.026292954269342646,219.03512864931406,6.838939602926623
2003,1409,1458,2279,94,57,73.51612903225806,818,35,18,26.387096774193548,1768,69,48,57.03225806451613,206,13,0,6.645161290322581,568,36,6,18.322580645161292,437,30,2,14.096774193548388,601,33,5,19.387096774193548,346,18,6,11.161290322580646,800,36,18,25.806451612903224,458,23,6,14.774193548387096,444,22,6,14.32258064516129,235,14,3,7.580645161290323,155,10,0,5.0,537,24,10,17.322580645161292,9,0.2903225806451613,20,0.6451612903225806,22,0.7096774193548387,2051,91,50,70.72413793103448,726,34,18,25.03448275862069,1563,67,39,53.89655172413793,181,12,3,6.241379310344827,504,28,8,17.379310344827587,418,28,6,14.413793103448276,564,40,10,19.448275862068964,299,18,4,10.310344827586206,654,31,14,22.551724137931036,386,18,8,13.310344827586206,305,17,5,10.517241379310345,202,16,2,6.9655172413793105,82,8,0,2.8275862068965516,430,22,9,14.827586206896552,7,0.2413793103448276,21,0.7241379310344828,22,0.7586206896551724,0,1,1,13,5,79.93,86.6125,1985,30,1985,30,0.5,0.554,29.17449333015927,0.04673952311576516,196.12603814810402,6.450478629504247,28.70755868979717,0.012544128091263996,150.2458406749439,4.775186838747445
2007,1424,1458,2476,103,50,75.03030303030303,878,37,20,26.606060606060606,1956,76,51,59.27272727272727,253,17,1,7.666666666666667,696,33,14,21.09090909090909,467,22,3,14.151515151515152,656,34,5,19.87878787878788,398,20,4,12.06060606060606,746,33,18,22.606060606060606,490,28,5,14.848484848484848,377,18,4,11.424242424242424,269,14,3,8.151515151515152,185,19,0,5.606060606060606,593,27,9,17.96969696969697,9,0.2727272727272727,23,0.696969696969697,27,0.8181818181818182,2383,98,48,70.08823529411765,824,35,14,24.235294117647058,1780,63,39,52.35294117647059,198,12,2,5.823529411764706,556,28,6,16.352941176470587,537,31,3,15.794117647058824,791,44,6,23.264705882352942,386,21,4,11.352941176470589,807,31,15,23.735294117647058,467,21,5,13.735294117647058,389,22,6,11.441176470588236,193,10,1,5.676470588235294,111,7,0,3.264705882352941,508,21,5,14.941176470588236,7,0.20588235294117646,22,0.6470588235294118,29,0.8529411764705882,1,1,1,7,2,85.11957286491614,86.6125,1985,30,1985,30,0.549,0.567,31.374030885293273,0.06255445997209064,146.98042906951966,4.7586113022001735,28.70755868979717,0.012544128091263996,150.2458406749439,4.775186838747445
2015,1412,1417,2247,100,43,68.0909090909091,782,33,17,23.696969696969695,1827,68,37,55.36363636363637,181,9,2,5.484848484848484,546,28,7,16.545454545454547,502,35,3,15.212121212121213,679,47,4,20.575757575757574,387,17,3,11.727272727272727,806,39,15,24.424242424242426,467,22,7,14.151515151515152,454,20,8,13.757575757575758,217,14,2,6.575757575757576,173,10,0,5.242424242424242,590,26,11,17.87878787878788,7,0.21212121212121213,20,0.6060606060606061,18,0.5454545454545454,2376,113,39,72.0,849,39,15,25.727272727272727,1927,71,42,58.39393939393939,205,12,1,6.212121212121212,564,26,10,17.09090909090909,473,27,1,14.333333333333334,700,40,4,21.21212121212121,406,20,1,12.303030303030303,847,37,16,25.666666666666668,459,28,6,13.909090909090908,392,23,5,11.878787878787879,226,17,1,6.848484848484849,123,7,0,3.727272727272727,590,27,10,17.87878787878788,3,0.09090909090909091,24,0.7272727272727273,20,0.6060606060606061,0,1,1,14,11,85.11957286491614,84.37666666666667,1985,30,1985,30,0.491,0.557,19.7553647366324,0.01705495176100204,132.01558908561017,4.000472396533642,42.102046348651314,0.20218597357056614,271.47281319017924,8.226448884550885
