Season,T1TeamID,T2TeamID,T1Score_sum,T1Score_max,T1Score_min,T1Score_mean,T1FGM_sum,T1FGM_max,T1FGM_min,T1FGM_mean,T1FGA_sum,T1FGA_max,T1FGA_min,T1FGA_mean,T1FGM3_sum,T1FGM3_max,T1FGM3_min,T1FGM3_mean,T1FGA3_sum,T1FGA3_max,T1FGA3_min,T1FGA3_mean,T1FTM_sum,T1FTM_max,T1FTM_min,T1FTM_mean,T1FTA_sum,T1FTA_max,T1FTA_min,T1FTA_mean,T1OR_sum,T1OR_max,T1OR_min,T1OR_mean,T1DR_sum,T1DR_max,T1DR_min,T1DR_mean,T1Ast_sum,T1Ast_max,T1Ast_min,T1Ast_mean,T1TO_sum,T1TO_max,T1TO_min,T1TO_mean,T1Stl_sum,T1Stl_max,T1Stl_min,T1Stl_mean,T1Blk_sum,T1Blk_max,T1Blk_min,T1Blk_mean,T1PF_sum,T1PF_max,T1PF_min,T1PF_mean,T1Loc_A_sum,T1Loc_A_mean,T1Loc_H_sum,T1Loc_H_mean,T1win_sum,T1win_mean,T2Score_sum,T2Score_max,T2Score_min,T2Score_mean,T2FGM_sum,T2FGM_max,T2FGM_min,T2FGM_mean,T2FGA_sum,T2FGA_max,T2FGA_min,T2FGA_mean,T2FGM3_sum,T2FGM3_max,T2FGM3_min,T2FGM3_mean,T2FGA3_sum,T2FGA3_max,T2FGA3_min,T2FGA3_mean,T2FTM_sum,T2FTM_max,T2FTM_min,T2FTM_mean,T2FTA_sum,T2FTA_max,T2FTA_min,T2FTA_mean,T2OR_sum,T2OR_max,T2OR_min,T2OR_mean,T2DR_sum,T2DR_max,T2DR_min,T2DR_mean,T2Ast_sum,T2Ast_max,T2Ast_min,T2Ast_mean,T2TO_sum,T2TO_max,T2TO_min,T2TO_mean,T2Stl_sum,T2Stl_max,T2Stl_min,T2Stl_mean,T2Blk_sum,T2Blk_max,T2Blk_min,T2Blk_mean,T2PF_sum,T2PF_max,T2PF_min,T2PF_mean,T2Loc_A_sum,T2Loc_A_mean,T2Loc_H_sum,T2Loc_H_mean,T2win_sum,T2win_mean,T1win,T1n_coach,T2n_coach,T1Seed,T2Seed,T1538rating,T2538rating,T1FirstD1Season,T1div1period,T2FirstD1Season,T2div1period,T1conf_rate,T2conf_rate,T1distmax,T1distmin,T1distsum,T1distmean,T2distmax,T2distmin,T2distsum,T2distmean
2006,1133,1242,2146,93,46,71.53333333333333,783,36,18,26.1,1762,78,42,58.733333333333334,167,10,1,5.566666666666666,508,26,6,16.933333333333334,413,35,6,13.766666666666667,575,44,11,19.166666666666668,378,32,3,12.6,753,32,15,25.1,496,29,9,16.533333333333335,456,22,8,15.2,276,18,2,9.2,145,12,0,4.833333333333333,562,30,10,18.733333333333334,6,0.2,21,0.7,20,0.6666666666666666,2305,96,49,74.35483870967742,846,37,17,27.29032258064516,1794,72,42,57.87096774193548,191,12,1,6.161290322580645,506,24,7,16.322580645161292,422,33,2,13.612903225806452,634,44,5,20.451612903225808,408,21,6,13.161290322580646,811,37,10,26.161290322580644,556,29,9,17.93548387096774,485,27,9,15.64516129032258,300,16,5,9.67741935483871,179,10,1,5.774193548387097,559,28,11,18.032258064516128,8,0.25806451612903225,16,0.5161290322580645,24,0.7741935483870968,1,1,1,13,4,72.91,90.24199999999999,1985,30,1985,30,0.547,0.549,21.784128931540614,0.026682855811369248,111.75190628216923,3.5572866274629145,34.86171326404203,0.026875523083278206,165.68730324611622,5.091236739665029
2006,1133,1338,2146,93,46,71.53333333333333,783,36,18,26.1,1762,78,42,58.733333333333334,167,10,1,5.566666666666666,508,26,6,16.933333333333334,413,35,6,13.766666666666667,575,44,11,19.166666666666668,378,32,3,12.6,753,32,15,25.1,496,29,9,16.533333333333335,456,22,8,15.2,276,18,2,9.2,145,12,0,4.833333333333333,562,30,10,18.733333333333334,6,0.2,21,0.7,20,0.6666666666666666,2246,100,50,72.45161290322581,784,37,18,25.29032258064516,1735,79,41,55.96774193548387,194,12,2,6.258064516129032,551,25,10,17.774193548387096,484,30,6,15.612903225806452,703,46,7,22.677419354838708,406,24,7,13.096774193548388,809,38,17,26.096774193548388,512,30,5,16.516129032258064,426,19,7,13.741935483870968,197,11,2,6.354838709677419,119,9,1,3.838709677419355,529,26,10,17.06451612903226,6,0.1935483870967742,21,0.6774193548387096,24,0.7741935483870968,1,1,1,13,5,72.91,82.29,1985,30,1985,30,0.547,0.573,21.784128931540614,0.026682855811369248,111.75190628216923,3.5572866274629145,18.159534323366298,0.03524914685790483,97.07259869500805,3.0582805731315554
2006,1245,1338,2306,111,44,72.0625,784,35,14,24.5,1766,68,42,55.1875,222,11,2,6.9375,627,29,13,19.59375,516,30,5,16.125,716,40,7,22.375,354,19,4,11.0625,716,32,15,22.375,430,22,7,13.4375,424,23,6,13.25,247,14,3,7.71875,74,6,0,2.3125,643,28,13,20.09375,10,0.3125,17,0.53125,24,0.75,2246,100,50,72.45161290322581,784,37,18,25.29032258064516,1735,79,41,55.96774193548387,194,12,2,6.258064516129032,551,25,10,17.774193548387096,484,30,6,15.612903225806452,703,46,7,22.677419354838708,406,24,7,13.096774193548388,809,38,17,26.096774193548388,512,30,5,16.516129032258064,426,19,7,13.741935483870968,197,11,2,6.354838709677419,119,9,1,3.838709677419355,529,26,10,17.06451612903226,6,0.1935483870967742,21,0.6774193548387096,24,0.7741935483870968,0,1,1,12,5,74.27,82.29,1985,30,1985,30,0.492,0.573,23.62583753899886,0.020288183500753627,92.52436148047664,2.9770704537646178,18.159534323366298,0.03524914685790483,97.07259869500805,3.0582805731315554
2006,1137,1116,1923,87,50,66.3103448275862,667,34,17,23.0,1416,65,39,48.827586206896555,175,10,1,6.0344827586206895,452,28,9,15.586206896551724,414,28,5,14.275862068965518,599,42,5,20.655172413793103,270,18,2,9.310344827586206,649,38,13,22.379310344827587,423,24,9,14.586206896551724,420,23,10,14.482758620689655,253,15,3,8.724137931034482,49,4,0,1.6896551724137931,509,25,6,17.551724137931036,12,0.41379310344827586,16,0.5517241379310345,25,0.8620689655172413,2304,107,58,74.3225806451613,822,41,19,26.516129032258064,1790,74,47,57.74193548387097,177,10,2,5.709677419354839,521,27,9,16.806451612903224,483,29,5,15.580645161290322,696,42,9,22.451612903225808,378,20,7,12.193548387096774,708,30,16,22.838709677419356,482,30,5,15.548387096774194,415,21,4,13.387096774193548,262,14,1,8.451612903225806,190,12,2,6.129032258064516,525,24,12,16.93548387096774,4,0.12903225806451613,20,0.6451612903225806,22,0.7096774193548387,1,1,1,9,8,78.09,84.24666666666667,1985,30,1985,30,0.468,0.576,22.37772125223095,0.009779789877600772,90.63887449117048,2.844026022951385,20.315216665270462,0.017169454871068957,127.80604214540136,3.958165952580875
2006,1163,1107,2440,129,64,81.33333333333333,872,45,22,29.066666666666666,1863,78,45,62.1,159,10,1,5.3,444,32,6,14.8,537,30,5,17.9,765,43,10,25.5,489,25,6,16.3,860,39,22,28.666666666666668,478,28,8,15.933333333333334,426,23,6,14.2,199,14,2,6.633333333333334,280,19,2,9.333333333333334,462,24,7,15.4,8,0.26666666666666666,18,0.6,27,0.9,2135,90,48,68.87096774193549,719,35,15,23.193548387096776,1608,73,39,51.87096774193548,219,13,1,7.064516129032258,574,33,12,18.516129032258064,478,27,5,15.419354838709678,674,38,8,21.741935483870968,341,18,4,11.0,712,32,13,22.967741935483872,391,21,6,12.612903225806452,439,20,9,14.161290322580646,198,13,1,6.387096774193548,80,6,0,2.5806451612903225,592,24,13,19.096774193548388,11,0.3548387096774194,17,0.5483870967741935,21,0.6774193548387096,1,1,1,1,16,85.285,84.79832354357264,1985,30,2000,15,0.573,0.45,45.42389769168566,0.07072153039431962,250.91115850335123,7.852813775588027,23.750755927129084,0.07584955067738072,83.43576010177513,2.654196611336936
2006,1163,1246,2440,129,64,81.33333333333333,872,45,22,29.066666666666666,1863,78,45,62.1,159,10,1,5.3,444,32,6,14.8,537,30,5,17.9,765,43,10,25.5,489,25,6,16.3,860,39,22,28.666666666666668,478,28,8,15.933333333333334,426,23,6,14.2,199,14,2,6.633333333333334,280,19,2,9.333333333333334,462,24,7,15.4,8,0.26666666666666666,18,0.6,27,0.9,2325,81,46,70.45454545454545,855,33,15,25.90909090909091,1897,69,48,57.484848484848484,252,13,2,7.636363636363637,709,28,13,21.484848484848484,363,23,2,11.0,553,34,4,16.757575757575758,418,20,7,12.666666666666666,766,32,15,23.21212121212121,468,21,4,14.181818181818182,442,26,7,13.393939393939394,197,11,3,5.96969696969697,102,10,0,3.090909090909091,558,29,10,16.90909090909091,11,0.3333333333333333,14,0.42424242424242425,21,0.6363636363636364,1,1,1,1,8,85.285,90.595,1985,30,1985,30,0.573,0.576,45.42389769168566,0.07072153039431962,250.91115850335123,7.852813775588027,23.473324557766617,0.00993582928848821,126.78507388492154,3.8585416763573446
2006,1412,1246,2144,90,37,73.93103448275862,760,35,14,26.20689655172414,1687,71,38,58.172413793103445,206,12,3,7.103448275862069,597,29,11,20.586206896551722,418,23,6,14.413793103448276,644,35,10,22.20689655172414,309,20,3,10.655172413793103,586,27,10,20.20689655172414,443,22,4,15.275862068965518,373,21,7,12.862068965517242,322,23,5,11.10344827586207,103,9,0,3.5517241379310347,528,26,13,18.20689655172414,8,0.27586206896551724,18,0.6206896551724138,23,0.7931034482758621,2325,81,46,70.45454545454545,855,33,15,25.90909090909091,1897,69,48,57.484848484848484,252,13,2,7.636363636363637,709,28,13,21.484848484848484,363,23,2,11.0,553,34,4,16.757575757575758,418,20,7,12.666666666666666,766,32,15,23.21212121212121,468,21,4,14.181818181818182,442,26,7,13.393939393939394,197,11,3,5.96969696969697,102,10,0,3.090909090909091,558,29,10,16.90909090909091,11,0.3333333333333333,14,0.42424242424242425,21,0.6363636363636364,0,1,1,9,8,84.79832354357262,90.595,1985,30,1985,30,0.499,0.576,18.92870982607004,0.01705495176100204,127.61050140601174,4.123527766010759,23.473324557766617,0.00993582928848821,126.78507388492154,3.8585416763573446
2006,1206,1277,2082,95,49,69.4,772,37,16,25.733333333333334,1596,69,41,53.2,178,14,2,5.933333333333334,506,33,7,16.866666666666667,360,24,1,12.0,539,45,3,17.966666666666665,303,21,3,10.1,744,33,17,24.8,455,27,8,15.166666666666666,396,19,7,13.2,219,14,1,7.3,106,8,0,3.533333333333333,462,25,8,15.4,9,0.3,17,0.5666666666666667,23,0.7666666666666667,2366,106,48,73.9375,836,36,15,26.125,1751,82,43,54.71875,187,13,2,5.84375,505,34,6,15.78125,507,26,6,15.84375,657,35,10,20.53125,354,23,6,11.0625,793,37,18,24.78125,531,26,7,16.59375,451,27,9,14.09375,201,11,2,6.28125,95,6,0,2.96875,579,26,9,18.09375,5,0.15625,19,0.59375,21,0.65625,1,1,1,11,6,84.79832354357262,88.29,1985,30,1985,30,0.519,0.574,22.840370845208845,0.016441470145019,114.8178569705257,3.687975244842462,41.556832610294116,0.035171993911210155,165.32015740285914,5.072242958156642
2006,1206,1314,2082,95,49,69.4,772,37,16,25.733333333333334,1596,69,41,53.2,178,14,2,5.933333333333334,506,33,7,16.866666666666667,360,24,1,12.0,539,45,3,17.966666666666665,303,21,3,10.1,744,33,17,24.8,455,27,8,15.166666666666666,396,19,7,13.2,219,14,1,7.3,106,8,0,3.533333333333333,462,25,8,15.4,9,0.3,17,0.5666666666666667,23,0.7666666666666667,2331,112,59,80.37931034482759,818,38,20,28.20689655172414,1697,73,46,58.51724137931034,200,13,2,6.896551724137931,525,27,10,18.103448275862068,495,30,8,17.06896551724138,704,46,13,24.275862068965516,407,24,6,14.03448275862069,753,38,14,25.96551724137931,521,24,10,17.96551724137931,482,25,6,16.620689655172413,229,20,1,7.896551724137931,114,9,0,3.9310344827586206,504,25,10,17.379310344827587,12,0.41379310344827586,15,0.5172413793103449,22,0.7586206896551724,1,1,1,11,3,84.79832354357262,91.126,1985,30,1985,30,0.519,0.566,22.840370845208845,0.016441470145019,114.8178569705257,3.687975244842462,36.72331017112922,0.012183823126187692,163.848910542473,4.9689901908460605
2006,1293,1314,2062,92,50,71.10344827586206,752,36,16,25.93103448275862,1666,77,46,57.44827586206897,215,11,3,7.413793103448276,603,33,12,20.79310344827586,343,24,2,11.827586206896552,527,38,3,18.17241379310345,376,19,6,12.96551724137931,693,39,16,23.896551724137932,464,28,8,16.0,361,18,2,12.448275862068966,229,16,4,7.896551724137931,140,14,0,4.827586206896552,535,30,11,18.448275862068964,9,0.3103448275862069,17,0.5862068965517241,23,0.7931034482758621,2331,112,59,80.37931034482759,818,38,20,28.20689655172414,1697,73,46,58.51724137931034,200,13,2,6.896551724137931,525,27,10,18.103448275862068,495,30,8,17.06896551724138,704,46,13,24.275862068965516,407,24,6,14.03448275862069,753,38,14,25.96551724137931,521,24,10,17.96551724137931,482,25,6,16.620689655172413,229,20,1,7.896551724137931,114,9,0,3.9310344827586206,504,25,10,17.379310344827587,12,0.41379310344827586,15,0.5172413793103449,22,0.7586206896551724,0,1,1,14,3,80.11000000000001,91.126,1985,30,1985,30,0.467,0.566,18.835254293775353,0.0090552748301782,76.45965764954848,2.637557754049043,36.72331017112922,0.012183823126187692,163.848910542473,4.9689901908460605
2006,1207,1320,2000,87,48,66.66666666666667,719,32,17,23.966666666666665,1524,64,34,50.8,207,12,2,6.9,574,34,4,19.133333333333333,355,22,1,11.833333333333334,504,28,5,16.8,321,18,3,10.7,657,31,13,21.9,466,24,8,15.533333333333333,352,22,6,11.733333333333333,181,11,2,6.033333333333333,106,8,0,3.533333333333333,448,21,7,14.933333333333334,9,0.3,17,0.5666666666666667,21,0.7,1963,91,45,65.43333333333334,687,32,16,22.9,1513,59,39,50.43333333333333,201,14,1,6.7,578,28,9,19.266666666666666,388,32,2,12.933333333333334,539,38,4,17.966666666666665,255,15,3,8.5,741,36,15,24.7,408,24,5,13.6,373,17,3,12.433333333333334,157,11,1,5.233333333333333,103,9,1,3.433333333333333,427,24,7,14.233333333333333,10,0.3333333333333333,16,0.5333333333333333,21,0.7,1,1,1,7,10,81.32,80.24,1985,30,1985,30,0.573,0.547,45.94433314299488,0.03539025210986298,161.47137794713174,5.202382950715385,32.77251998414772,0.029851853115013427,168.9103024051776,5.511889612530185
2006,1207,1326,2000,87,48,66.66666666666667,719,32,17,23.966666666666665,1524,64,34,50.8,207,12,2,6.9,574,34,4,19.133333333333333,355,22,1,11.833333333333334,504,28,5,16.8,321,18,3,10.7,657,31,13,21.9,466,24,8,15.533333333333333,352,22,6,11.733333333333333,181,11,2,6.033333333333333,106,8,0,3.533333333333333,448,21,7,14.933333333333334,9,0.3,17,0.5666666666666667,21,0.7,2241,104,52,74.7,788,43,19,26.266666666666666,1679,71,44,55.96666666666667,252,15,3,8.4,680,36,12,22.666666666666668,413,24,4,13.766666666666667,574,33,7,19.133333333333333,303,18,4,10.1,718,31,15,23.933333333333334,471,28,7,15.7,364,21,5,12.133333333333333,210,13,2,7.0,81,6,0,2.7,462,26,10,15.4,7,0.23333333333333334,19,0.6333333333333333,25,0.8333333333333334,1,1,1,7,2,81.32,85.85666666666667,1985,30,1985,30,0.573,0.574,45.94433314299488,0.03539025210986298,161.47137794713174,5.202382950715385,18.1183752712188,0.05542869057085864,99.68582667411017,3.0779569106501463
2006,1172,1326,2041,102,55,75.5925925925926,722,34,21,26.74074074074074,1606,77,45,59.48148148148148,233,14,1,8.62962962962963,644,37,8,23.85185185185185,364,28,6,13.481481481481481,474,34,9,17.555555555555557,331,24,8,12.25925925925926,709,37,18,26.25925925925926,477,25,10,17.666666666666668,359,28,7,13.296296296296296,121,9,1,4.481481481481482,42,6,0,1.5555555555555556,495,29,10,18.333333333333332,5,0.18518518518518517,20,0.7407407407407407,17,0.6296296296296297,2241,104,52,74.7,788,43,19,26.266666666666666,1679,71,44,55.96666666666667,252,15,3,8.4,680,36,12,22.666666666666668,413,24,4,13.766666666666667,574,33,7,19.133333333333333,303,18,4,10.1,718,31,15,23.933333333333334,471,28,7,15.7,364,21,5,12.133333333333333,210,13,2,7.0,81,6,0,2.7,462,26,10,15.4,7,0.23333333333333334,19,0.6333333333333333,25,0.8333333333333334,0,1,1,15,2,81.9,85.85666666666667,1985,30,1985,30,0.461,0.574,30.03032442352496,0.004282878482980082,127.21594860281127,4.214100979478213,18.1183752712188,0.05542869057085864,99.68582667411017,3.0779569106501463
2006,1246,1412,2325,81,46,70.45454545454545,855,33,15,25.90909090909091,1897,69,48,57.484848484848484,252,13,2,7.636363636363637,709,28,13,21.484848484848484,363,23,2,11.0,553,34,4,16.757575757575758,418,20,7,12.666666666666666,766,32,15,23.21212121212121,468,21,4,14.181818181818182,442,26,7,13.393939393939394,197,11,3,5.96969696969697,102,10,0,3.090909090909091,558,29,10,16.90909090909091,11,0.3333333333333333,14,0.42424242424242425,21,0.6363636363636364,2144,90,37,73.93103448275862,760,35,14,26.20689655172414,1687,71,38,58.172413793103445,206,12,3,7.103448275862069,597,29,11,20.586206896551722,418,23,6,14.413793103448276,644,35,10,22.20689655172414,309,20,3,10.655172413793103,586,27,10,20.20689655172414,443,22,4,15.275862068965518,373,21,7,12.862068965517242,322,23,5,11.10344827586207,103,9,0,3.5517241379310347,528,26,13,18.20689655172414,8,0.27586206896551724,18,0.6206896551724138,23,0.7931034482758621,1,1,1,8,9,90.595,84.79832354357264,1985,30,1985,30,0.576,0.499,23.473324557766617,0.00993582928848821,126.78507388492154,3.8585416763573446,18.92870982607004,0.01705495176100204,127.61050140601174,4.123527766010759
2006,1272,1331,2670,108,57,80.9090909090909,926,42,19,28.060606060606062,2068,80,49,62.666666666666664,251,14,3,7.606060606060606,713,35,12,21.606060606060606,567,27,7,17.181818181818183,828,45,13,25.09090909090909,522,30,10,15.818181818181818,866,35,19,26.242424242424242,519,25,8,15.727272727272727,522,22,8,15.818181818181818,323,18,3,9.787878787878787,223,15,1,6.757575757575758,667,30,12,20.21212121212121,11,0.3333333333333333,20,0.6060606060606061,30,0.9090909090909091,2304,90,54,74.3225806451613,804,33,18,25.93548387096774,1774,69,41,57.225806451612904,203,18,2,6.548387096774194,527,32,6,17.0,493,28,5,15.903225806451612,693,40,8,22.35483870967742,418,22,6,13.483870967741936,741,35,17,23.903225806451612,491,23,10,15.838709677419354,447,24,6,14.419354838709678,206,17,1,6.645161290322581,128,9,0,4.129032258064516,546,26,10,17.612903225806452,8,0.25806451612903225,20,0.6451612903225806,20,0.6451612903225806,1,1,1,1,16,84.79832354357262,73.26,1985,30,1985,30,0.499,0.441,24.615965426956457,0.11565942893486127,156.16189690430832,4.827418184195303,23.766392229174258,0.11034360887020246,181.93723380710495,6.105194533954874
2006,1272,1137,2670,108,57,80.9090909090909,926,42,19,28.060606060606062,2068,80,49,62.666666666666664,251,14,3,7.606060606060606,713,35,12,21.606060606060606,567,27,7,17.181818181818183,828,45,13,25.09090909090909,522,30,10,15.818181818181818,866,35,19,26.242424242424242,519,25,8,15.727272727272727,522,22,8,15.818181818181818,323,18,3,9.787878787878787,223,15,1,6.757575757575758,667,30,12,20.21212121212121,11,0.3333333333333333,20,0.6060606060606061,30,0.9090909090909091,1923,87,50,66.3103448275862,667,34,17,23.0,1416,65,39,48.827586206896555,175,10,1,6.0344827586206895,452,28,9,15.586206896551724,414,28,5,14.275862068965518,599,42,5,20.655172413793103,270,18,2,9.310344827586206,649,38,13,22.379310344827587,423,24,9,14.586206896551724,420,23,10,14.482758620689655,253,15,3,8.724137931034482,49,4,0,1.6896551724137931,509,25,6,17.551724137931036,12,0.41379310344827586,16,0.5517241379310345,25,0.8620689655172413,1,1,1,1,9,84.79832354357262,78.09,1985,30,1985,30,0.499,0.468,24.615965426956457,0.11565942893486127,156.16189690430832,4.827418184195303,22.37772125223095,0.009779789877600772,90.63887449117048,2.844026022951385
2006,1116,1137,2304,107,58,74.3225806451613,822,41,19,26.516129032258064,1790,74,47,57.74193548387097,177,10,2,5.709677419354839,521,27,9,16.806451612903224,483,29,5,15.580645161290322,696,42,9,22.451612903225808,378,20,7,12.193548387096774,708,30,16,22.838709677419356,482,30,5,15.548387096774194,415,21,4,13.387096774193548,262,14,1,8.451612903225806,190,12,2,6.129032258064516,525,24,12,16.93548387096774,4,0.12903225806451613,20,0.6451612903225806,22,0.7096774193548387,1923,87,50,66.3103448275862,667,34,17,23.0,1416,65,39,48.827586206896555,175,10,1,6.0344827586206895,452,28,9,15.586206896551724,414,28,5,14.275862068965518,599,42,5,20.655172413793103,270,18,2,9.310344827586206,649,38,13,22.379310344827587,423,24,9,14.586206896551724,420,23,10,14.482758620689655,253,15,3,8.724137931034482,49,4,0,1.6896551724137931,509,25,6,17.551724137931036,12,0.41379310344827586,16,0.5517241379310345,25,0.8620689655172413,0,1,1,8,9,84.24666666666667,78.09,1985,30,1985,30,0.576,0.468,20.315216665270462,0.017169454871068957,127.80604214540136,3.958165952580875,22.37772125223095,0.009779789877600772,90.63887449117048,2.844026022951385
2006,1272,1133,2670,108,57,80.9090909090909,926,42,19,28.060606060606062,2068,80,49,62.666666666666664,251,14,3,7.606060606060606,713,35,12,21.606060606060606,567,27,7,17.181818181818183,828,45,13,25.09090909090909,522,30,10,15.818181818181818,866,35,19,26.242424242424242,519,25,8,15.727272727272727,522,22,8,15.818181818181818,323,18,3,9.787878787878787,223,15,1,6.757575757575758,667,30,12,20.21212121212121,11,0.3333333333333333,20,0.6060606060606061,30,0.9090909090909091,2146,93,46,71.53333333333333,783,36,18,26.1,1762,78,42,58.733333333333334,167,10,1,5.566666666666666,508,26,6,16.933333333333334,413,35,6,13.766666666666667,575,44,11,19.166666666666668,378,32,3,12.6,753,32,15,25.1,496,29,9,16.533333333333335,456,22,8,15.2,276,18,2,9.2,145,12,0,4.833333333333333,562,30,10,18.733333333333334,6,0.2,21,0.7,20,0.6666666666666666,1,1,1,1,13,84.79832354357262,72.91,1985,30,1985,30,0.499,0.547,24.615965426956457,0.11565942893486127,156.16189690430832,4.827418184195303,21.784128931540614,0.026682855811369248,111.75190628216923,3.5572866274629145
2006,1338,1133,2246,100,50,72.45161290322581,784,37,18,25.29032258064516,1735,79,41,55.96774193548387,194,12,2,6.258064516129032,551,25,10,17.774193548387096,484,30,6,15.612903225806452,703,46,7,22.677419354838708,406,24,7,13.096774193548388,809,38,17,26.096774193548388,512,30,5,16.516129032258064,426,19,7,13.741935483870968,197,11,2,6.354838709677419,119,9,1,3.838709677419355,529,26,10,17.06451612903226,6,0.1935483870967742,21,0.6774193548387096,24,0.7741935483870968,2146,93,46,71.53333333333333,783,36,18,26.1,1762,78,42,58.733333333333334,167,10,1,5.566666666666666,508,26,6,16.933333333333334,413,35,6,13.766666666666667,575,44,11,19.166666666666668,378,32,3,12.6,753,32,15,25.1,496,29,9,16.533333333333335,456,22,8,15.2,276,18,2,9.2,145,12,0,4.833333333333333,562,30,10,18.733333333333334,6,0.2,21,0.7,20,0.6666666666666666,0,1,1,5,13,82.29,72.91,1985,30,1985,30,0.573,0.547,18.159534323366298,0.03524914685790483,97.07259869500805,3.0582805731315554,21.784128931540614,0.026682855811369248,111.75190628216923,3.5572866274629145
2006,1242,1133,2305,96,49,74.35483870967742,846,37,17,27.29032258064516,1794,72,42,57.87096774193548,191,12,1,6.161290322580645,506,24,7,16.322580645161292,422,33,2,13.612903225806452,634,44,5,20.451612903225808,408,21,6,13.161290322580646,811,37,10,26.161290322580644,556,29,9,17.93548387096774,485,27,9,15.64516129032258,300,16,5,9.67741935483871,179,10,1,5.774193548387097,559,28,11,18.032258064516128,8,0.25806451612903225,16,0.5161290322580645,24,0.7741935483870968,2146,93,46,71.53333333333333,783,36,18,26.1,1762,78,42,58.733333333333334,167,10,1,5.566666666666666,508,26,6,16.933333333333334,413,35,6,13.766666666666667,575,44,11,19.166666666666668,378,32,3,12.6,753,32,15,25.1,496,29,9,16.533333333333335,456,22,8,15.2,276,18,2,9.2,145,12,0,4.833333333333333,562,30,10,18.733333333333334,6,0.2,21,0.7,20,0.6666666666666666,0,1,1,4,13,90.24199999999999,72.91,1985,30,1985,30,0.549,0.547,34.86171326404203,0.026875523083278206,165.68730324611622,5.091236739665029,21.784128931540614,0.026682855811369248,111.75190628216923,3.5572866274629145
2006,1301,1143,2271,94,42,75.7,750,34,15,25.0,1606,64,40,53.53333333333333,280,15,1,9.333333333333334,739,35,11,24.633333333333333,491,37,3,16.366666666666667,649,43,4,21.633333333333333,271,17,4,9.033333333333333,726,37,16,24.2,480,26,6,16.0,410,24,5,13.666666666666666,221,13,2,7.366666666666666,146,12,1,4.866666666666666,531,26,9,17.7,8,0.26666666666666666,20,0.6666666666666666,21,0.7,2076,91,43,69.2,697,31,15,23.233333333333334,1551,66,40,51.7,164,10,2,5.466666666666667,436,23,8,14.533333333333333,518,33,3,17.266666666666666,706,43,10,23.533333333333335,292,18,4,9.733333333333333,684,33,15,22.8,393,19,4,13.1,371,19,4,12.366666666666667,155,11,0,5.166666666666667,82,6,0,2.7333333333333334,500,24,8,16.666666666666668,9,0.3,16,0.5333333333333333,20,0.6666666666666666,1,1,1,10,7,81.74,85.62,1985,30,1985,30,0.566,0.544,17.127778515726728,0.04420800481553215,86.75703672298391,2.706072820079546,54.67121118989765,0.014516754139962458,200.82452261033856,6.323522199369493
2006,1314,1293,2331,112,59,80.37931034482759,818,38,20,28.20689655172414,1697,73,46,58.51724137931034,200,13,2,6.896551724137931,525,27,10,18.103448275862068,495,30,8,17.06896551724138,704,46,13,24.275862068965516,407,24,6,14.03448275862069,753,38,14,25.96551724137931,521,24,10,17.96551724137931,482,25,6,16.620689655172413,229,20,1,7.896551724137931,114,9,0,3.9310344827586206,504,25,10,17.379310344827587,12,0.41379310344827586,15,0.5172413793103449,22,0.7586206896551724,2062,92,50,71.10344827586206,752,36,16,25.93103448275862,1666,77,46,57.44827586206897,215,11,3,7.413793103448276,603,33,12,20.79310344827586,343,24,2,11.827586206896552,527,38,3,18.17241379310345,376,19,6,12.96551724137931,693,39,16,23.896551724137932,464,28,8,16.0,361,18,2,12.448275862068966,229,16,4,7.896551724137931,140,14,0,4.827586206896552,535,30,11,18.448275862068964,9,0.3103448275862069,17,0.5862068965517241,23,0.7931034482758621,1,1,1,3,14,91.126,80.11000000000001,1985,30,1985,30,0.566,0.467,36.72331017112922,0.012183823126187692,163.848910542473,4.9689901908460605,18.835254293775353,0.0090552748301782,76.45965764954848,2.637557754049043
2006,1322,1234,2197,97,55,75.75862068965517,772,32,14,26.620689655172413,1663,69,41,57.3448275862069,191,14,2,6.586206896551724,526,27,6,18.137931034482758,462,28,7,15.931034482758621,687,39,9,23.689655172413794,379,24,7,13.068965517241379,655,31,17,22.586206896551722,483,26,11,16.655172413793103,458,25,7,15.793103448275861,256,16,4,8.827586206896552,95,7,1,3.2758620689655173,606,32,13,20.896551724137932,10,0.3448275862068966,17,0.5862068965517241,22,0.7586206896551724,2191,94,45,66.39393939393939,763,33,13,23.12121212121212,1770,70,37,53.63636363636363,185,13,1,5.606060606060606,552,28,6,16.727272727272727,480,24,7,14.545454545454545,680,33,10,20.606060606060606,363,19,5,11.0,886,35,16,26.848484848484848,492,27,7,14.909090909090908,487,20,9,14.757575757575758,221,17,2,6.696969696969697,162,11,1,4.909090909090909,499,22,11,15.121212121212121,4,0.12121212121212122,24,0.7272727272727273,25,0.7575757575757576,1,1,1,14,3,84.79832354357262,86.36333333333333,1985,30,1985,30,0.465,0.574,19.292057074206777,0.015236898124287036,81.75797282548878,3.0310983499972655,19.479394962526587,0.024859068233747946,125.04108858909613,3.901776473688389
